gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_group,monthly_tenure_ratio,total_services,has_security_bundle,has_support,has_streaming_bundle,is_new_customer,is_high_value,contract_risk,avg_monthly_spend,Churn
Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,75.8,75.8,0-12,37.9,3,0,0,0,1,1,2,37.9,1
Female,No,No,No,38,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),68.15,2656.3,25-48,1.7474358974358977,6,0,1,0,0,0,2,68.11025641025641,0
Female,No,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3810.55,25-48,2.6328947368421054,6,0,0,1,0,1,2,100.27763157894738,0
Male,No,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,13-24,5.463333333333334,7,0,1,1,0,1,0,78.78333333333333,0
Male,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.1,79.1,0-12,39.55,3,0,0,0,1,1,2,39.55,1
Female,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.5,178.85,0-12,1.95,1,0,0,0,0,0,2,17.884999999999998,0
Male,No,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.15,1275.7,13-24,2.046,3,0,0,0,0,0,2,51.028,0
Female,No,Yes,Yes,8,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.75,446.8,0-12,6.194444444444445,4,0,0,0,0,0,2,49.644444444444446,0
Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,85.8,85.8,0-12,42.9,4,0,0,0,1,1,2,42.9,1
Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.2,5401.9,49-72,1.084931506849315,8,1,1,0,0,1,0,73.99863013698629,0
Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,105.5,7544.0,49-72,1.4452054794520548,7,0,0,1,0,1,0,103.34246575342466,0
Female,No,Yes,Yes,17,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.35,920.5,13-24,3.075,4,0,1,0,0,0,2,51.138888888888886,0
Female,No,No,No,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),64.35,4539.6,49-72,0.9326086956521739,7,1,1,1,0,0,0,65.7913043478261,0
Female,No,Yes,No,48,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,65.65,3094.65,25-48,1.3397959183673471,5,0,0,0,0,0,1,63.156122448979595,0
Female,No,Yes,Yes,7,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.7,554.05,0-12,9.4625,7,1,1,0,0,1,2,69.25625,0
Male,No,No,No,46,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),30.75,1489.3,25-48,0.6542553191489362,2,0,0,0,0,0,1,31.68723404255319,0
Male,No,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.7,5071.05,49-72,2.033333333333333,7,0,1,1,0,1,2,99.43235294117648,1
Female,No,Yes,No,23,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,54.25,1221.55,13-24,2.2604166666666665,4,0,1,0,0,0,2,50.89791666666667,0
Female,No,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,254.5,13-24,1.4607142857142856,1,0,0,0,0,0,2,18.178571428571427,0
Female,No,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.3,454.65,13-24,1.3315789473684212,2,0,0,0,0,0,0,23.928947368421053,0
Female,No,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.4,1601.2,49-72,0.37538461538461537,2,0,0,0,0,0,1,24.633846153846154,0
Male,No,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,5976.9,49-72,1.3343283582089553,5,0,0,0,0,1,2,89.20746268656715,0
Female,No,Yes,Yes,9,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,48.6,422.3,0-12,4.86,3,0,0,0,0,0,1,42.230000000000004,0
Female,Yes,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1973.75,13-24,4.284090909090909,5,0,0,1,0,1,2,89.7159090909091,1
Male,No,No,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.4,854.9,25-48,0.49756097560975604,1,0,0,0,0,0,1,20.851219512195122,0
Male,No,Yes,Yes,7,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),49.65,305.55,0-12,6.20625,5,0,1,0,0,0,0,38.19375,0
Female,No,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.6,5893.95,49-72,1.870175438596491,7,1,0,1,0,1,2,103.40263157894736,0
Female,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.75,452.35,13-24,0.9021739130434783,1,0,0,0,0,0,1,19.667391304347827,0
Female,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,0-12,14.180000000000001,2,0,0,0,1,1,2,54.6,1
Female,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.45,74.45,0-12,37.225,3,0,0,0,1,1,2,37.225,1
Male,No,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.05,2871.5,25-48,2.759090909090909,4,0,0,1,0,1,2,87.01515151515152,0
Male,No,No,Yes,26,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),39.95,1023.75,25-48,1.4796296296296296,3,0,0,0,0,0,1,37.916666666666664,0
Male,No,Yes,Yes,18,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),46.4,812.4,13-24,2.442105263157895,4,0,0,0,0,0,1,42.757894736842104,0
Male,No,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.95,3782.4,25-48,3.0541666666666667,8,0,1,1,0,1,2,105.06666666666666,0
Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),80.2,5714.2,49-72,1.0986301369863014,8,1,1,0,0,1,0,78.27671232876712,0
Female,No,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.15,4993.4,49-72,1.8518867924528304,7,1,0,0,0,1,2,94.21509433962264,0
Female,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.55,646.85,0-12,10.56875,4,0,0,0,0,1,2,80.85625,1
Female,No,No,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.8,3886.45,25-48,2.8324324324324324,7,0,0,1,0,1,1,105.03918918918919,0
Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,44.4,0-12,6.433333333333334,1,0,0,0,1,0,2,14.799999999999999,0
Male,No,No,No,7,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.3,264.8,0-12,4.4125,3,0,0,0,0,0,1,33.1,0
Male,No,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.45,340.85,13-24,1.215625,1,0,0,0,0,0,2,21.303125,0
Male,No,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.45,145.15,0-12,26.483333333333334,4,0,0,0,1,1,2,48.38333333333333,0
Female,No,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),47.6,3377.8,49-72,0.6611111111111111,5,1,1,0,0,0,0,46.91388888888889,0
Male,No,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.75,1929.0,25-48,2.705357142857143,3,0,0,0,0,1,2,68.89285714285714,0
Male,No,Yes,Yes,44,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),54.9,2549.1,25-48,1.22,4,0,1,0,0,0,2,56.64666666666666,0
Female,No,Yes,No,46,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,70.6,3231.05,25-48,1.502127659574468,6,1,1,0,0,1,1,68.74574468085106,0
Female,No,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.1,589.25,25-48,0.628125,1,0,0,0,0,0,1,18.4140625,0
Male,No,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),78.6,5356.45,49-72,1.1228571428571428,8,1,1,0,0,1,1,76.52071428571428,1
Male,No,Yes,Yes,25,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,60.35,1404.65,25-48,2.3211538461538463,4,0,0,0,0,0,2,54.025000000000006,0
Male,No,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.15,477.6,25-48,0.7365384615384615,1,0,0,0,0,0,2,18.36923076923077,0
Female,No,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.05,7869.05,49-72,1.5922535211267606,9,1,1,1,0,1,0,110.83169014084507,0
Male,No,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.7,1492.1,49-72,0.28356164383561644,1,0,0,0,0,0,0,20.43972602739726,0
Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,0-12,14.783333333333333,2,0,0,0,1,0,2,27.083333333333332,1
Female,No,No,No,4,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,33.65,137.85,0-12,6.7299999999999995,3,1,0,0,1,0,2,27.57,1
Female,No,No,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),90.95,5930.05,49-72,1.3574626865671642,6,0,1,0,0,1,0,88.50820895522388,0
Male,No,No,No,5,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.6,339.9,0-12,10.933333333333332,5,0,1,0,1,0,2,56.65,0
Male,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.8,50.8,0-12,25.4,3,0,0,0,1,0,2,25.4,1
Male,No,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,95.0,0-12,47.5,5,0,0,1,1,1,2,47.5,1
Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,0-12,10.1,1,0,0,0,1,0,2,10.1,1
Male,Yes,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.8,7308.95,49-72,1.476056338028169,7,0,0,1,0,1,1,102.94295774647887,0
Female,No,Yes,No,59,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,100.05,6034.85,49-72,1.6675,6,0,1,1,0,1,0,100.58083333333335,0
Female,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.35,219.35,0-12,1.4884615384615385,1,0,0,0,0,0,1,16.873076923076923,0
Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,50.6,0-12,6.466666666666666,1,0,0,0,1,0,2,16.866666666666667,0
Male,No,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.0,879.8,25-48,0.47619047619047616,1,0,0,0,0,0,0,20.947619047619046,0
Female,No,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.65,3988.5,25-48,2.657692307692308,7,0,1,1,0,1,2,102.26923076923077,0
Female,No,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,115.0,7396.15,49-72,1.7692307692307692,9,1,1,1,0,1,1,113.78692307692307,0
Male,No,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,74.6,0-12,37.3,3,0,0,0,1,1,2,37.3,1
Male,No,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.5,492.55,0-12,16.083333333333332,5,0,0,1,1,1,2,82.09166666666667,1
Female,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),25.25,25.25,0-12,12.625,1,0,0,0,1,0,2,12.625,0
Male,No,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,819.95,25-48,0.43444444444444447,1,0,0,0,0,0,0,18.221111111111114,0
Male,No,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,89.15,89.15,0-12,44.575,4,0,0,1,1,1,2,44.575,1
Male,No,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.4,2838.7,25-48,3.045161290322581,6,1,0,0,0,1,2,91.57096774193548,1
Male,No,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99.65,4220.35,25-48,2.3726190476190476,6,0,1,1,0,1,0,100.48452380952382,0
Male,No,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.9,1110.05,49-72,0.36851851851851847,1,0,0,0,0,0,0,20.55648148148148,0
Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,114.5,8331.95,49-72,1.5684931506849316,9,1,1,1,0,1,0,114.13630136986302,0
Male,Yes,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.8,546.95,0-12,10.6,4,0,0,0,0,1,2,68.36875,1
Male,No,No,No,50,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.5,3418.2,49-72,1.3627450980392157,6,0,1,0,0,0,0,67.0235294117647,0
Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.6,45.6,0-12,22.8,2,0,0,0,1,0,2,22.8,0
Female,No,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.9,689.35,25-48,0.653125,1,0,0,0,0,0,0,21.5421875,0
Male,No,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.8,4131.95,25-48,2.55609756097561,7,0,1,1,0,1,2,100.77926829268293,1
Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,0-12,10.125,1,0,0,0,1,0,2,10.125,1
Female,Yes,Yes,No,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),49.45,2907.55,49-72,0.8106557377049181,4,0,0,1,0,0,0,47.66475409836066,0
Female,No,Yes,Yes,17,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,61.95,1070.7,13-24,3.441666666666667,5,0,1,0,0,0,1,59.483333333333334,0
Male,Yes,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),84.45,5899.85,49-72,1.156849315068493,8,1,0,1,0,1,0,80.81986301369864,0
Female,Yes,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.15,2277.65,25-48,3.3018518518518523,5,0,0,0,0,1,2,84.35740740740741,1
Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.55,90.55,0-12,45.275,4,0,0,1,1,1,2,45.275,1
Female,No,No,No,7,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.65,521.1,0-12,9.33125,6,0,1,1,0,1,2,65.1375,1
Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.45,75.45,0-12,37.725,3,0,0,0,1,1,2,37.725,1
Male,No,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),90.25,5629.15,49-72,1.3884615384615384,5,0,0,0,0,1,1,86.60230769230769,0
Male,No,Yes,Yes,33,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),82.1,2603.1,25-48,2.414705882352941,7,0,1,1,0,1,0,76.56176470588235,0
Female,No,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,1386.9,49-72,0.29057971014492756,1,0,0,0,0,0,0,20.1,0
Female,No,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,716.4,25-48,0.59,1,0,0,0,0,0,2,20.468571428571426,0
Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,68.35,0-12,4.9125,1,0,0,0,1,0,2,17.0875,0
Female,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,129.15,0-12,2.53125,1,0,0,0,0,0,1,16.14375,0
Female,No,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.25,487.05,0-12,12.75,5,0,1,0,1,1,2,69.57857142857144,0
Male,No,No,Yes,12,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,69.85,837.5,0-12,5.373076923076923,5,0,0,1,0,0,2,64.42307692307692,0
Female,No,Yes,Yes,59,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),75.95,4542.35,49-72,1.2658333333333334,6,0,1,1,0,1,0,75.70583333333335,0
Male,No,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),80.85,866.45,0-12,6.2192307692307685,4,0,1,0,0,1,2,66.65,1
Male,Yes,No,No,52,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.8,2555.05,49-72,0.920754716981132,4,0,0,1,0,0,2,48.20849056603774,0
Female,No,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.05,2954.5,25-48,2.759090909090909,5,0,0,0,0,1,2,89.53030303030303,1
Female,Yes,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),107.05,7142.5,49-72,1.574264705882353,7,0,0,1,0,1,1,105.03676470588235,0
Male,No,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.1,1007.8,49-72,0.36730769230769234,1,0,0,0,0,0,1,19.38076923076923,0
Female,No,No,No,8,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,49.4,408.25,0-12,5.488888888888889,3,0,1,0,0,0,2,45.361111111111114,0
Female,Yes,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.3,273.75,0-12,22.075,5,0,1,0,1,1,2,68.4375,1
Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),100.65,7334.05,49-72,1.3787671232876713,7,1,0,0,0,1,0,100.46643835616439,0
Male,Yes,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,3171.15,25-48,2.255263157894737,4,0,0,0,0,1,2,83.45131578947368,1
Male,No,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1514.85,49-72,0.38153846153846155,2,0,0,0,0,0,0,23.305384615384614,0
Female,Yes,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.95,2169.75,25-48,3.1462962962962964,4,0,0,0,0,1,2,80.36111111111111,1
Male,No,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1483.25,13-24,5.544117647058823,5,0,0,1,0,1,2,87.25,1
Female,No,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,0-12,34.800000000000004,7,0,1,1,1,1,2,80.93333333333334,1
Female,No,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),78.9,2976.95,25-48,2.0763157894736843,8,1,1,0,0,1,2,78.34078947368421,0
Male,No,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),114.3,7383.7,49-72,1.7059701492537314,9,1,1,1,0,1,1,110.20447761194029,0
Female,No,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.35,6697.2,49-72,1.2513698630136985,9,1,1,1,0,1,0,91.74246575342465,0
Female,Yes,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.1,45.1,0-12,22.55,2,0,0,0,1,0,2,22.55,1
Male,Yes,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.7,4541.2,25-48,2.1425531914893616,7,1,0,0,0,1,2,96.62127659574467,1
Female,No,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,1436.95,49-72,0.28285714285714286,1,0,0,0,0,0,0,20.527857142857144,0
Female,No,No,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.65,4664.2,25-48,2.0351063829787237,6,1,0,0,0,1,1,99.23829787234042,0
Male,No,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,659.45,0-12,9.516666666666667,4,0,0,0,0,1,2,73.27222222222223,0
Female,No,No,No,8,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.0,487.75,0-12,6.666666666666667,4,0,0,0,0,0,2,54.19444444444444,0
Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.05,20.05,0-12,10.025,1,0,0,0,1,0,2,10.025,1
Female,Yes,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.45,6140.85,49-72,1.3595588235294118,6,1,1,0,0,1,0,90.30661764705883,0
Female,No,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.6,1678.05,49-72,0.3514285714285714,2,0,0,0,0,0,0,23.972142857142856,0
Female,No,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.45,765.45,13-24,3.3633333333333337,3,0,0,0,0,0,2,51.03,0
Female,No,No,No,68,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,54.45,3687.75,49-72,0.7891304347826087,4,0,0,0,0,0,2,53.44565217391305,0
Male,No,No,No,43,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,44.15,1931.3,25-48,1.003409090909091,4,0,1,0,0,0,1,43.893181818181816,0
